NFC Sensor Tag Measurement
2018/07/31 15:09:11

t	 Data
 1.6364360419993318	 661
 1.652481084000101	 667
 1.6698710419996132	 667
 1.686250708999978	 667
 1.703084249999847	 669
 1.7194799999997485	 671
 1.7364208339995457	 677
 1.7525902919996952	 697
 1.7697354169995378	 803
 1.7863430839997818	 945
 1.8034316670000408	 923
 1.820307958999365	 853
 1.837552500000129	 881
 1.8551041669998085	 923
 1.873885541999698	 909
 1.8918528750000405	 869
 1.909111459000087	 885
 1.9275102089995926	 879
 1.9450720419999925	 869
 1.9623185000000376	 817
 1.979055333999895	 763
 1.9966498339999816	 719
 2.0135750839999673	 617
 2.030852875000164	 519
 2.0473885000001246	 607
 2.0652448339997136	 573
 2.0823324590000993	 579
 2.099359541999547	 577
 2.116525499999625	 585
 2.133785958999397	 591
 2.150423791999856	 595
 2.1670635840000614	 597
 2.1841328339996835	 597
 2.2007792089998475	 601
 2.217200041999604	 605
 2.233539834000112	 609
 2.250892666999789	 613
 2.267319249999673	 615
 2.28391933399962	 615
 2.3012892090000605	 617
 2.3182768339993345	 623
 2.3350671250000232	 625
 2.351711416999933	 629
 2.3688015419993462	 629
 2.3859433749994423	 629
 2.4023958749994563	 631
 2.4193316249993586	 635
 2.436424624999745	 641
 2.4533843339995656	 645
 2.4698611249996247	 647
 2.4867116669993266	 645
 2.503511874999276	 645
 2.520638083999984	 647
 2.536848416999419	 651
 2.5535362089995033	 657
 2.570772833999399	 657
 2.5876162089998616	 657
 2.603844210999341	 655
 2.620738210000127	 657
 2.6376447519996873	 663
 2.6542427939994013	 665
 2.6706673769995177	 667
 2.6874205019994406	 665
 2.7043735849993027	 665
 2.7205806269994355	 667
 2.7371665849996134	 673
 2.7538597100001425	 691
 2.771417167999971	 771
 2.7890790439996636	 931
 2.806948460000058	 921
 2.823568542999965	 853
 2.841884626999672	 879
 2.8601773350001167	 913
 2.8778188769992994	 899
 2.8946273349993135	 873
 2.9122164179998435	 867
 2.9298413769993203	 881
 2.947298293000131	 875
 2.9643461269997715	 839
 2.9817999599999894	 781
 2.999104460000126	 733
 3.016241667999566	 647
 3.0332829179997134	 535
 3.0506640849998803	 579
 3.068105084999843	 555
 3.0856447520000074	 573
 3.102410959999361	 573
 3.1195372100000895	 577
 3.1361760849995335	 585
 3.152839209999911	 591
 3.1692290849996425	 595
 3.186931459999869	 597
 3.2040886269996918	 597
 3.22040595999988	 599
 3.237631751999288	 605
 3.2544680439996228	 609
 3.270929584999976	 611
 3.2875425849997555	 615
 3.303851584999393	 613
 3.3209690439998667	 617
 3.3372454179998385	 621
 3.353515292999873	 627
 3.3699263349999455	 629
 3.3864631689993985	 629
 3.4027547929999855	 629
 3.4192176689994085	 633
 3.4358691689994885	 637
 3.45308766800008	 641
 3.4697496689996115	 643
 3.4862020020000273	 641
 3.5023577929996463	 643
 3.518972584999574	 647
 3.536199418999786	 651
 3.5526832929999728	 655
 3.5691247099994143	 655
 3.5864073349994214	 653
 3.6036049179992915	 655
 3.6201626689999102	 657
 3.6366518770000766	 661
 3.6532544599995163	 665
 3.6703364599998167	 665
 3.686833751999984	 663
 3.703233251999336	 665
 3.7202939600001628	 667
 3.737300418999439	 673
 3.753745127000002	 677
 3.7703569189998234	 711
 3.7875944179995713	 845
 3.8049529189993336	 957
 3.8214393349999227	 891
 3.8379305429998567	 851
 3.855196544000137	 889
 3.8722978770001646	 927
 3.888797835999867	 887
 3.9055035439996573	 857
 3.9226164599995172	 871
 3.940076209999461	 881
 3.9601422519999687	 861
 3.979220293999788	 813
 3.996918418999485	 755
 4.013358584999878	 693
 4.030525501999364	 591
 4.0471015439998155	 503
 4.063313126999674	 577
 4.080978252000023	 569
 4.097999626999808	 573
 4.115492251999967	 581
 4.1318718349994015	 583
 4.148573876999762	 587
 4.166287959999863	 589
 4.182931334999921	 595
 4.201511418999871	 597
 4.218109669000114	 601
 4.23506987699966	 605
 4.251121835000049	 609
 4.266204876999836	 607
 4.281284793999475	 609
 4.296016376999432	 613
 4.3109040439994715	 619
 4.326550459999453	 617
 4.341533043999334	 619
 4.357141126999522	 623
 4.373140584999419	 629
 4.388282918999721	 627
 4.4035538349999115	 629
 4.418953501999567	 631
 4.436027751999973	 637
 4.451445751999927	 639
 4.467059210000116	 639
 4.4824669599993285	 637
 4.498487584999566	 643
 4.514303168999504	 649
 4.529932419000033	 651
 4.546037418999731	 647
 4.561850043999584	 649
 4.577610043999812	 653
 4.593595043999812	 657
 4.610224918999847	 657
 4.629516502000115	 657
 4.646027459999459	 659
 4.662663293999685	 661
 4.679818418999275	 663
 4.696519127000101	 667
 4.712556793999283	 669
 4.729501752000033	 669
 4.74639529399974	 673
 4.7634992099992814	 673
 4.780143876999318	 729
 4.798225668999294	 873
 4.815186585999982	 953
 4.831559668999944	 875
 4.8476063349999094	 859
 4.864428293999481	 887
 4.881182127000102	 917
 4.897395709999728	 879
 4.913575335000132	 867
 4.930508376999569	 879
 4.946622294000008	 877
 4.963094044000172	 867
 4.979559168999913	 825
 4.996360084999651	 771
 5.012804126999981	 715
 5.029589668999506	 643
 5.045850918999349	 533
 5.062274668999635	 565
 5.078368043999944	 551
 5.094945543999529	 571
 5.111643418999847	 577
 5.128302002000055	 577
 5.146276460999616	 579
 5.162738459999673	 585
 5.180058377000023	 591
 5.1969780849995	 597
 5.214390960999481	 599
 5.2314606270001605	 603
 5.2487770439993255	 603
 5.266056419000051	 603
 5.282962084999781	 607
 5.29954679399998	 611
 5.316604793999431	 617
 5.333451669000169	 621
 5.352419460999954	 625
 5.368801751999854	 623
 5.385379085999375	 623
 5.401694086000134	 629
 5.418608459999632	 633
 5.435300876999463	 639
 5.451691960999597	 639
 5.468015751999701	 639
 5.485550919000161	 641
 5.501939293999385	 643
 5.51831950199994	 645
 5.534948835999785	 651
 5.552028252000127	 651
 5.5683800440001505	 653
 5.584977126999547	 653
 5.60139029399943	 655
 5.6183937519999745	 657
 5.635003251999478	 661
 5.651462627000001	 663
 5.667757710999467	 661
 5.68503850199977	 661
 5.70143471099982	 661
 5.717710251999961	 667
 5.734176126999955	 673
 5.751302501999817	 675
 5.767598210999495	 681
 5.7844791269999405	 731
 5.801134085999365	 885
 5.818386752000151	 935
 5.835588126999937	 875
 5.8522837109994725	 869
 5.868834836000133	 891
 5.886512668999785	 909
 5.9032265019995975	 877
 5.920820835999621	 861
 5.938138751999759	 877
 5.955890960999568	 883
 5.9726331689998915	 857
 5.9903105019993745	 801
 6.007564294000076	 749
 6.024453127000015	 689
 6.0409445859995685	 599
 6.057693293999364	 501
 6.074677835999864	 595
 6.091659793999497	 569
 6.1082916689993	 573
 6.125557126999411	 573
 6.142055543999959	 577
 6.160367585999666	 583
 6.177795918999436	 589
 6.196625793999374	 595
 6.213793418999558	 599
 6.23068591899937	 599
 6.247418293999544	 599
 6.264504418999422	 603
 6.28128637699956	 605
 6.2982229609997376	 613
 6.315348252000149	 617
 6.331758293999883	 619
 6.347879336000005	 619
 6.3648482519993195	 619
 6.381262543999583	 621
 6.397658126999886	 627
 6.414224710999406	 631
 6.431937418999951	 635
 6.449577126999429	 635
 6.465932501999305	 637
 6.482387918999848	 639
 6.49977787699936	 641
 6.516124918999594	 647
 6.532465501999468	 649
 6.549641335999695	 651
 6.566116751999289	 651
 6.582425793999391	 649
 6.600164626999685	 653
 6.61718141899928	 659
 6.633976543999779	 661
 6.650642001999586	 659
 6.6672836689995165	 659
 6.683972085999812	 661
 6.701431210999544	 663
 6.717882918999749	 667
 6.7345561269994505	 671
 6.751182377000077	 673
 6.768241961000058	 673
 6.784922877000099	 691
 6.801628711999911	 789
 6.818502127999636	 939
 6.836144419999982	 921
 6.852650961999643	 857
 6.869448920999275	 875
 6.886105003999546	 907
 6.9032719619999625	 901
 6.920164336999733	 873
 6.937522211999749	 867
 6.95498667099946	 883
 6.9731826289998935	 883
 6.990242295999451	 831
 7.007157336999626	 767
 7.024054878999777	 725
 7.041229419999581	 651
 7.057448003999525	 535
 7.073974378999992	 567
 7.090369878999809	 551
 7.10734321200016	 565
 7.123880920999909	 569
 7.140375711999695	 573
 7.156698253999821	 581
 7.1738645870000255	 589
 7.190307711999594	 591
 7.2073382119997405	 593
 7.22443671200017	 595
 7.241910628999904	 599
 7.2580042119998325	 603
 7.274503670999366	 609
 7.290863211999749	 611
 7.30791371199939	 611
 7.324477254000158	 613
 7.34104954599934	 615
 7.357362836999528	 621
 7.374673712000003	 627
 7.391168920999917	 627
 7.407538919999752	 625
 7.424026087000129	 627
 7.441150378999737	 631
 7.457418586999665	 637
 7.47395604599933	 639
 7.490549378999276	 639
 7.507609378999405	 639
 7.524323545999323	 639
 7.541019962000064	 645
 7.557449044999885	 647
 7.574427212000046	 651
 7.590994254000179	 653
 7.6073847540001225	 653
 7.623770336999769	 653
 7.64104996199967	 657
 7.657481461999851	 661
 7.673808086999998	 665
 7.691048628999852	 663
 7.707987336999395	 661
 7.724484587000006	 661
 7.741082670999276	 667
 7.7580684619997555	 671
 7.775330587000099	 677
 7.791643128999567	 707
 7.808238419999725	 823
 7.825590961999296	 939
 7.842872045000149	 897
 7.860022545999527	 847
 7.876611961999515	 891
 7.8943470459998935	 919
 7.911477046000073	 893
 7.929807961999359	 865
 7.947777336999934	 867
 7.966885420999461	 885
 7.984361086999343	 855
 8.001448545999665	 807
 8.018874378999499	 757
 8.035535920999791	 711
 8.052097920999586	 617
 8.068428294999649	 507
 8.085852129000159	 585
 8.102131296000152	 557
 8.11851366999963	 573
 8.13527767100004	 575
 8.151799753999512	 583
 8.170287754000128	 587
 8.190404586999648	 595
 8.208356628999354	 597
 8.227042587000142	 597
 8.248969628999475	 599
 8.270657086999563	 611
 8.288794338000116	 609
 8.307451420999314	 611
 8.324841128999651	 615
 8.342542211999898	 619
 8.358998420999342	 623
 8.37550292099968	 625
 8.391833711999425	 627
 8.408812670999396	 627
 8.42580679599996	 629
 8.442127211999832	 631
 8.459045337999669	 635
 8.476002546000018	 639
 8.4924719619994	 641
 8.509107087999837	 643
 8.52555821199985	 641
 8.542600961999597	 643
 8.559169213000132	 647
 8.57563021199985	 653
 8.592490629000167	 653
 8.609486878999633	 653
 8.625903004000065	 653
 8.642308753999714	 655
 8.658705587999975	 659
 8.675772670999322	 661
 8.692063421000057	 663
 8.708234461999382	 661
 8.72454567099976	 661
 8.742329295999298	 665
 8.758598045999861	 669
 8.77525642099954	 673
 8.791526128999976	 683
 8.808137629000157	 745
 8.825173378999352	 903
 8.84175404599955	 935
 8.858341795999877	 871
 8.875106587999653	 863
 8.89171921199977	 899
 8.908176586999616	 913
 8.92487712899947	 875
 8.941700712000056	 859
 8.95893292099936	 877
 8.976082461999795	 879
 8.993064211999808	 857
 9.009642295999583	 799
 9.026619004000167	 747
 9.043302045999553	 699
 9.060162963000039	 599
 9.07633679599985	 511
 9.093077378999624	 597
 9.110102712999833	 567
 9.127032671000052	 571
 9.143274504000146	 571
 9.160160753999662	 577
 9.176613878999888	 585
 9.19324492099986	 589
 9.209585837999839	 589
 9.226002503999553	 589
 9.242292754000118	 593
 9.25948617099948	 599
 9.275901504000103	 603
 9.292419003999385	 605
 9.309078587999466	 607
 9.32638296299956	 609
 9.342655671000102	 613
 9.359207128999515	 617
 9.375693212999977	 623
 9.392554504000145	 627
 9.409036420999655	 625
 9.425805588000003	 627
 9.442077795999467	 631
 9.459085003999462	 635
 9.475568629000009	 639
 9.492123670999717	 641
 9.508403086999351	 639
 9.525547712999469	 641
 9.542172628999651	 643
 9.559148087999347	 647
 9.575880295999923	 651
 9.591997962999812	 653
 9.609047253999961	 651
 9.625935129000027	 653
 9.642097420999562	 655
 9.658341128999382	 659
 9.67573071300012	 663
 9.692614545999277	 663
 9.709042337999563	 663
 9.725791087999824	 661
 9.742623878999439	 663
 9.759675337999397	 671
 9.776138129000174	 675
 9.792245503999766	 677
 9.809387753999545	 717
 9.826742212999307	 861
 9.843210629000168	 945
 9.859929212999305	 887
 9.877082170999529	 855
 9.894168920999618	 891
 9.91061087900016	 919
 9.92698754599951	 887
 9.944284420999793	 855
 9.961581670999294	 871
 9.978214670999478	 881
 9.995029420999344	 869
 10.012400628999785	 821
 10.032882296000025	 759
 10.050206629000058	 699
 10.067466462999619	 603
 10.084085671000139	 507
 10.1016959210001	 595
 10.118068378999851	 573
 10.135442378999869	 577
 10.151873712999986	 575
 10.169038795999768	 577
 10.185929212999326	 581
 10.202972545999728	 587
 10.219682170999477	 591
 10.236902587999793	 599
 10.253291837999313	 601
 10.270680920999439	 601
 10.287057296000057	 601
 10.30433671299943	 603
 10.320831295999596	 607
 10.33780079600001	 611
 10.354417128999557	 617
 10.37165250399994	 619
 10.388038254000094	 619
 10.405118503999802	 621
 10.421562628999709	 625
 10.438576670999282	 631
 10.455226379000123	 635
 10.47204750399942	 635
 10.488517003999732	 633
 10.505882421000024	 635
 10.522403878999285	 641
 10.539427712999895	 645
 10.55602925399944	 647
 10.572961503999977	 649
 10.58977975400012	 649
 10.606755795999561	 649
 10.623596628999621	 651
 10.640973546000168	 655
 10.657578796000053	 661
 10.67468012900008	 661
 10.691401962999407	 663
 10.708692129000156	 663
 10.725190628999371	 663
 10.741824587999872	 665
 10.758164212999873	 671
 10.775455420999606	 673
 10.791782378999415	 675
 10.808128171000135	 693
 10.825045670999316	 787
 10.842273545999888	 933
 10.85918154599949	 917
 10.875937420999435	 867
 10.892639046000113	 881
 10.910183420999601	 909
 10.926748670999586	 901
 10.94338167099977	 871
 10.960359087999677	 867
 10.976961503999519	 877
 10.99340054699951	 877
 11.01075063099961	 847
 11.027279838999675	 783
 11.043886548000046	 737
 11.060534088999702	 677
 11.077487088999987	 573
 11.094010630999946	 521
 11.110737713999697	 569
 11.12699442199937	 563
 11.14443504799965	 565
 11.160841421999976	 575
 11.177450880999459	 581
 11.194083505999515	 585
 11.21122421400014	 589
 11.227483171999666	 589
 11.24370846399961	 591
 11.260818797999491	 597
 11.27775383900007	 605
 11.294272755999373	 605
 11.310915506000129	 607
 11.327339255999505	 609
 11.344384756000181	 613
 11.360830963999433	 619
 11.376974630999939	 625
 11.393293671999345	 625
 11.410587297999882	 625
 11.426856630999282	 625
 11.443156421999447	 631
 11.459879880999324	 637
 11.47697633899952	 641
 11.493295838999984	 643
 11.509876422999696	 641
 11.526657005999368	 639
 11.543764672999714	 645
 11.560275338999418	 649
 11.576448088999314	 651
 11.594054547999804	 653
 11.611123214000145	 653
 11.627394381000158	 653
 11.64397146400006	 653
 11.661335672999485	 659
 11.678127213999687	 663
 11.694491006000135	 665
 11.711124880999705	 663
 11.727975338999386	 661
 11.7451918809993	 663
 11.761401213999306	 667
 11.777602338999714	 671
 11.794502963999548	 675
 11.811567505999847	 679
 11.827964213999621	 749
 11.844663422999474	 905
 11.861761047999607	 943
 11.878975755999818	 869
 11.895650798000133	 867
 11.91217842199967	 903
 11.929342755999642	 915
 11.946367673000168	 875
 11.9629978389994	 857
 11.979486630999418	 875
 11.996561088999442	 877
 12.017238213999917	 851
 12.034526213999925	 781
 12.05249742199976	 741
 12.069223380999574	 669
 12.085941547999937	 559
 12.102452131000064	 527
 12.12042900599954	 565
 12.13772675600012	 567
 12.154465713999343	 575
 12.171151673000168	 577
 12.187608172000182	 579
 12.20429029800016	 583
 12.221038880999913	 593
 12.23760392299937	 599
 12.254197255999316	 601
 12.271030047999375	 601
 12.287476423000044	 601
 12.304090755999823	 603
 12.320737838999776	 609
 12.33710513099959	 615
 12.353389421999964	 615
 12.369976756000142	 617
 12.386352423000062	 619
 12.403004047999275	 623
 12.419860381000035	 627
 12.436508005999713	 629
 12.452749172999575	 633
 12.470440338999651	 631
 12.48755563099985	 631
 12.504287380999813	 635
 12.52100042299935	 637
 12.537987755999893	 645
 12.554698213999473	 645
 12.571236713999497	 647
 12.58764463099942	 647
 12.604093965000175	 649
 12.621313880999878	 651
 12.637782755999979	 655
 12.65466613099943	 657
 12.671374630999708	 657
 12.688076130999434	 657
 12.705058963999363	 659
 12.721619380999982	 661
 12.738276880999365	 667
 12.755134297999575	 667
 12.77168558899939	 667
 12.788101505999293	 669
 12.80462867299957	 671
 12.8212446309999	 697
 12.838024713999403	 791
 12.85509583899966	 937
 12.87187313100003	 915
 12.88852921399939	 855
 12.905979963999926	 873
 12.92266158899929	 911
 12.939625964999323	 907
 12.956339130999368	 875
 12.972881880999921	 865
 12.989747630999773	 875
 13.006348297999466	 875
 13.02300967300016	 839
 13.0399668809996	 793
 13.05669525599933	 739
 13.073012047999327	 681
 13.089561589999903	 569
 13.106142130999615	 507
 13.122522588999345	 573
 13.139198297999428	 569
 13.155773423000028	 575
 13.172666673000094	 579
 13.189252880999447	 581
 13.205872423000073	 585
 13.222302755999408	 589
 13.239489089999552	 599
 13.25613492299999	 601
 13.272360005999872	 599
 13.288989048000076	 599
 13.306236255999465	 601
 13.323166838999896	 607
 13.34113750599954	 611
 13.357992797999941	 615
 13.374918130999504	 619
 13.39194254799986	 621
 13.40963733999979	 621
 13.426790380999591	 623
 13.443132463999973	 627
 13.460761297999852	 631
 13.477182173000074	 635
 13.493359963999865	 637
 13.51054400599969	 637
 13.527674713999659	 637
 13.54413050599942	 641
 13.56080367300001	 645
 13.57783788100005	 649
 13.594846756000152	 651
 13.611312631000146	 651
 13.628193130999534	 647
 13.644905297999685	 651
 13.661282922999817	 655
 13.678265380999619	 661
 13.695501839999451	 661
 13.711947464999866	 663
 13.72809046400016	 661
 13.745372755999597	 661
 13.762392048000038	 667
 13.77873463099968	 671
 13.795199714999399	 671
 13.812280006000037	 675
 13.829325339999741	 687
 13.846215880999807	 791
 13.862706130999868	 939
 13.880012755999815	 925
 13.897117839999737	 861
 13.913399089999984	 879
 13.930320798000139	 909
 13.947409630999573	 901
 13.964563673000157	 869
 13.981109214999378	 871
 13.997362297999643	 877
 14.014461089999713	 869
 14.031736089999868	 831
 14.049306505999994	 775
 14.06689083999936	 727
 14.085168964999866	 651
 14.102284380999663	 541
 14.120576339999388	 569
 14.138105422999615	 559
 14.15494729799957	 579
 14.171307589999742	 577
 14.188313964999907	 577
 14.204882172999532	 579
 14.221458047999477	 585
 14.237773339999876	 591
 14.254929964999974	 597
 14.2712645900001	 599
 14.287774214999445	 597
 14.304356255999664	 599
 14.321390714999325	 607
 14.33767238099972	 611
 14.354658090000157	 615
 14.371063839999806	 613
 14.388232464999419	 615
 14.404726547999417	 621
 14.421372172999327	 625
 14.437728715000048	 627
 14.454451089999566	 631
 14.471151755999927	 631
 14.487673380999695	 631
 14.504534214999694	 637
 14.521541922999859	 641
 14.538412255999901	 645
 14.555180505999488	 647
 14.572612922999724	 647
 14.58987171499939	 643
 14.606970089999777	 647
 14.623473423000178	 651
 14.640966380999998	 653
 14.657990505999805	 659
 14.675156797999989	 661
 14.691759755999556	 659
 14.708832923000045	 659
 14.725981880999825	 661
 14.743031340000016	 663
 14.760363339999458	 669
 14.777509380999618	 669
 14.794781964999856	 673
 14.811791340000127	 673
 14.828760798000076	 675
 14.846328255999651	 737
 14.86398163099966	 903
 14.881772380999791	 943
 14.898969505999958	 869
 14.916544964999957	 873
 14.936448630999621	 915
 14.954903005999768	 905
 14.97260521499993	 873
 14.989617964999525	 877
 15.00663825599986	 881
 15.023578755999552	 875
 15.041442255999755	 833
 15.058443172999432	 777
 15.075383464999504	 727
 15.09184571500009	 647
 15.108869298000172	 539
 15.125873922999745	 579
 15.142195047999849	 559
 15.15856892299962	 577
 15.175918547999572	 579
 15.192840673999854	 581
 15.20934009099983	 583
 15.225948966000033	 585
 15.242850923999868	 593
 15.259952424999938	 597
 15.276301340999453	 601
 15.292540507999547	 601
 15.31052788299985	 601
 15.327520465999442	 601
 15.344043924999824	 605
 15.36131663299966	 609
 15.378543756999534	 615
 15.395904758000142	 619
 15.412362590999692	 617
 15.428994174999389	 615
 15.446968632999415	 621
 15.464836674999788	 625
 15.481176715999936	 629
 15.497506257999703	 635
 15.514874215999953	 637
 15.532117923999976	 637
 15.548528382999393	 635
 15.565103257999908	 639
 15.582059632999517	 645
 15.598853007999423	 649
 15.615288465999583	 649
 15.631350507999741	 649
 15.648266673999387	 649
 15.665243382999506	 653
 15.681610216000081	 657
 15.697801173999324	 661
 15.714668425000127	 663
 15.731499382999573	 663
 15.74758434099931	 661
 15.76405267500013	 663
 15.78097759100001	 667
 15.797934923999492	 671
 15.814427008000166	 673
 15.830878507999842	 677
 15.847987757999363	 725
 15.865192257999297	 875
 15.881733258000168	 945
 15.898180133000096	 883
 15.915598090999993	 863
 15.93249509099951	 891
 15.949003091000122	 911
 15.9655444659993	 881
 15.982616298999346	 857
 15.999815090999618	 873
 16.016699674999472	 877
 16.03444692499943	 865
 16.052499215999887	 817
 16.071024299999408	 757
 16.08853279899995	 701
 16.10609792499963	 601
 16.122810799000035	 505
 16.140025882999907	 595
 16.156969382999705	 575
 16.173822424999344	 575
 16.190614424999694	 575
 16.20761900799971	 577
 16.22539771599986	 583
 16.241879549999794	 589
 16.258413466000093	 597
 16.27515275799942	 599
 16.292237715999363	 599
 16.308802174999983	 601
 16.325414424999508	 601
 16.3423026749997	 607
 16.358834591999766	 613
 16.37542113299969	 615
 16.39185263299987	 615
 16.408796175000134	 615
 16.4254045079997	 617
 16.441882840999824	 623
 16.458283840999684	 627
 16.47554871600005	 631
 16.491916132999904	 631
 16.508823174999634	 631
 16.525460132999797	 631
 16.542567550000058	 637
 16.55904413299959	 641
 16.575744424999357	 645
 16.59204125799988	 643
 16.609247049999794	 643
 16.62598825799978	 645
 16.642351425000015	 649
 16.658762049999496	 655
 16.675927465999848	 657
 16.692328799999814	 657
 16.70872542500001	 657
 16.725517382999897	 657
 16.7423277580001	 663
 16.758840091999446	 665
 16.775628090999817	 665
 16.791912965999472	 667
 16.80898538299971	 667
 16.82537021600001	 671
